student_id,semester,attendance_percentage,internal_marks,assignment_marks,study_hours_per_day,previous_sgpa,backlogs,lab_performance,participation,final_sgpa,performance
VTU18963,3,61.7,20.7,13.0,2.8,5.87,0,77.1,47.4,5.97,Average
VTU98638,4,80.7,40.8,40.0,7.8,6.8,0,78.6,96.9,8.49,Excellent
VTU34588,5,59.0,29.6,32.7,4.6,6.83,1,62.4,53.7,5.32,Average
VTU84091,1,33.3,11.8,21.8,2.6,4.32,3,70.5,48.5,3.8,Poor
VTU40914,5,75.6,24.7,34.5,3.3,7.07,0,66.2,64.8,8.5,Good
VTU46374,2,69.7,31.9,32.4,4.5,8.17,0,74.8,81.6,7.86,Good
VTU89686,3,83.3,50.0,40.4,10.3,8.37,0,100.0,71.5,8.22,Excellent
VTU00041,8,72.0,25.7,29.2,2.4,4.57,0,67.1,61.9,5.75,Average
VTU95782,7,67.8,47.7,46.2,4.2,8.16,0,94.1,82.4,7.51,Excellent
VTU36343,3,46.7,32.9,26.1,3.7,5.85,0,67.8,51.3,6.15,Average
VTU55684,2,85.4,33.0,25.6,6.3,5.5,0,81.9,76.9,7.76,Good
VTU98187,2,77.5,45.1,34.6,7.4,9.1,0,80.3,57.0,8.16,Excellent
VTU46388,5,78.1,34.5,33.0,4.8,6.02,0,73.6,35.4,7.39,Good
VTU36312,7,68.2,25.4,22.3,4.2,5.41,3,63.2,39.8,6.38,Average
VTU57218,8,62.3,35.8,44.7,3.5,7.25,0,75.4,60.0,6.66,Good
VTU32759,6,79.2,38.5,22.9,4.3,6.01,2,72.2,45.1,5.55,Average
VTU18284,7,74.7,23.3,17.6,1.1,6.39,0,78.0,61.4,5.68,Average
VTU50881,1,80.9,23.0,30.1,4.0,7.19,1,74.7,94.3,8.03,Good
VTU46578,2,94.1,30.5,35.1,2.3,7.43,0,94.5,57.6,7.33,Good
VTU22396,7,49.1,30.5,27.6,1.0,6.33,1,58.6,46.1,5.06,Average
VTU17449,4,63.4,24.3,30.2,3.1,5.99,1,59.9,64.0,6.42,Average
VTU08213,5,57.5,28.2,21.4,4.3,5.69,1,67.2,38.2,5.28,Average
VTU53492,8,69.6,22.8,27.4,4.2,7.67,0,69.7,69.7,7.6,Good
VTU26132,4,52.7,29.0,18.2,0.7,5.33,4,59.3,47.2,6.11,Average
VTU42752,6,81.6,28.3,24.2,2.4,5.56,0,68.6,69.3,8.44,Good
VTU17307,3,59.5,26.8,21.5,3.0,6.32,2,55.8,50.1,5.87,Average
VTU19486,3,69.2,30.3,31.4,4.2,5.84,2,78.6,26.3,6.42,Average
VTU51067,7,72.4,38.7,30.7,2.5,7.43,0,82.0,82.2,7.64,Good
VTU18380,1,77.6,28.0,19.7,3.3,5.85,1,82.2,35.5,6.15,Average
VTU13643,3,50.6,17.8,22.2,4.2,4.96,2,73.0,58.8,5.52,Average
VTU55348,3,69.9,29.5,41.5,2.7,6.84,3,87.8,82.8,6.35,Good
VTU94754,3,88.2,39.6,50.0,7.5,8.89,0,97.5,74.9,8.04,Excellent
VTU57314,8,87.3,30.7,29.6,5.0,7.62,1,71.7,78.5,6.43,Good
VTU87132,6,67.8,20.0,10.1,1.9,4.85,8,49.1,37.1,6.0,Poor
VTU54816,2,84.2,24.2,23.6,6.4,8.3,0,64.0,64.4,6.98,Good
VTU20680,7,71.6,31.2,21.5,4.0,6.17,2,57.2,59.7,6.46,Average
VTU83174,7,54.5,18.0,20.2,2.3,4.38,7,45.0,39.7,5.37,Poor
VTU98336,1,85.0,40.3,42.4,2.5,9.77,0,91.3,69.2,8.51,Excellent
VTU36554,7,74.1,29.6,27.8,2.0,6.65,3,51.4,52.6,6.52,Average
VTU99720,1,96.7,36.7,34.7,8.0,9.04,0,67.5,71.1,8.14,Excellent
VTU06918,8,89.3,31.7,15.2,4.6,4.27,2,71.5,50.7,5.88,Average
VTU46758,7,58.7,26.8,35.6,3.7,7.59,0,73.4,53.9,7.63,Good
VTU82275,3,34.0,23.1,9.7,0.8,4.67,4,51.2,27.1,5.2,Poor
VTU85442,3,62.4,5.7,15.6,2.3,3.74,3,55.0,40.9,4.06,Poor
VTU32776,5,55.9,25.4,23.7,4.0,6.84,0,72.2,60.0,5.43,Average
VTU67386,3,74.5,46.8,33.7,4.6,7.27,0,85.3,55.8,6.22,Good
VTU01480,7,60.8,24.7,26.5,3.3,4.93,0,67.2,38.0,5.17,Average
VTU86893,1,50.6,13.5,13.4,2.7,3.65,6,73.6,32.8,5.47,Poor
VTU90056,7,85.1,49.0,50.0,6.6,8.21,0,81.5,59.4,8.7,Excellent
VTU14112,6,60.5,22.1,29.1,5.7,4.75,4,57.9,37.7,5.86,Average
VTU53370,3,62.8,33.2,48.0,3.7,6.89,1,84.3,66.4,6.75,Good
VTU89867,2,83.6,49.1,45.4,2.5,6.8,0,93.9,77.6,7.82,Excellent
VTU70066,3,69.7,19.6,20.4,2.1,4.24,5,58.2,50.3,3.19,Poor
VTU86314,8,64.6,17.8,22.2,0.9,4.97,5,35.9,34.7,5.26,Poor
VTU01507,8,71.6,17.5,20.4,1.0,4.96,0,63.1,36.3,6.26,Average
VTU92884,2,78.7,37.3,45.1,5.0,8.22,0,94.9,82.1,7.51,Excellent
VTU74683,4,41.9,18.0,17.8,3.0,5.48,1,47.1,39.8,5.28,Poor
VTU27027,4,73.6,33.8,11.1,0.6,5.38,0,70.8,40.9,5.96,Average
VTU77497,6,46.6,11.4,6.6,1.8,5.45,6,30.6,41.2,4.7,Poor
VTU04085,6,77.5,25.7,27.9,4.8,5.92,1,69.8,45.1,5.79,Average
VTU83884,3,52.1,13.7,13.1,3.6,5.36,6,63.6,2.8,5.51,Poor
VTU25154,8,63.5,44.0,25.5,1.7,5.61,1,58.1,44.8,5.48,Average
VTU75322,5,65.3,17.1,20.3,0.6,4.76,1,48.2,25.8,4.79,Poor
VTU00070,3,58.9,25.5,35.5,5.7,6.09,1,90.0,40.5,5.91,Average
VTU69574,7,67.2,38.9,33.3,5.5,7.92,0,90.8,80.9,8.39,Good
VTU65684,3,92.9,22.3,42.1,4.9,7.38,1,79.2,59.3,7.55,Good
VTU32558,6,54.5,32.8,23.9,1.0,6.55,1,70.2,56.3,5.91,Average
VTU69161,2,61.3,40.8,28.1,7.3,8.46,3,72.7,42.3,6.82,Good
VTU89538,3,86.8,31.9,43.2,8.0,8.23,1,77.1,61.3,9.33,Excellent
VTU46731,8,75.7,30.6,16.7,6.9,8.23,1,97.0,48.3,6.4,Good
VTU54056,7,65.6,39.6,23.1,6.0,6.29,0,84.3,60.4,7.43,Good
VTU87362,6,26.2,15.8,16.0,1.2,4.81,4,49.0,43.1,4.42,Poor
VTU68293,1,70.8,35.4,23.4,6.9,8.45,0,69.4,58.2,7.21,Good
VTU06363,6,60.1,26.5,35.1,2.2,4.57,4,62.5,36.1,6.85,Average
VTU98149,4,98.8,41.5,37.2,6.5,8.58,1,85.1,59.5,8.48,Excellent
VTU57433,2,77.8,41.5,29.3,5.0,6.92,1,86.0,66.4,6.54,Good
VTU22559,5,70.0,24.6,21.7,1.2,6.34,3,54.7,57.2,5.92,Average
VTU96467,3,79.2,42.6,41.1,6.7,8.49,0,87.0,87.0,8.59,Excellent
VTU19280,1,66.5,32.7,29.7,3.1,6.21,2,59.0,46.3,5.4,Average
VTU85418,7,31.0,16.1,6.5,1.4,3.9,2,36.1,60.9,5.5,Poor
VTU41312,1,65.3,38.9,30.0,4.5,6.92,2,62.0,70.1,7.57,Good
VTU22409,1,74.0,21.2,32.5,4.7,6.77,1,76.8,55.3,5.91,Average
VTU32092,5,57.3,33.8,27.0,3.1,4.26,5,50.7,55.7,7.3,Average
VTU24312,4,70.1,22.8,33.8,3.2,6.33,1,52.7,52.9,6.19,Average
VTU11980,5,86.3,12.0,16.7,3.1,5.89,2,52.6,56.0,5.52,Average
VTU01233,5,64.2,23.0,22.4,2.8,5.69,4,49.4,55.3,6.87,Average
VTU53747,3,76.4,29.0,32.9,4.7,8.6,3,71.3,53.7,7.03,Good
VTU71885,4,49.7,7.4,19.9,1.5,4.87,4,53.5,37.4,3.98,Poor
VTU08797,5,60.1,31.2,24.2,3.2,6.08,4,55.7,45.7,6.19,Average
VTU13743,1,58.0,26.6,34.0,5.1,6.14,0,68.9,54.9,7.1,Average
VTU56607,6,88.5,44.2,40.6,2.6,6.91,0,73.8,68.8,7.71,Good
VTU73697,1,35.1,18.7,16.3,0.5,5.32,4,59.0,27.1,5.48,Poor
VTU24109,8,61.1,20.4,29.0,4.4,4.54,2,69.4,49.1,6.28,Average
VTU88593,3,75.1,39.9,44.0,6.9,7.46,0,75.5,64.0,8.25,Excellent
VTU65241,5,83.0,32.3,26.7,6.2,5.9,2,80.9,81.8,6.0,Good
VTU63135,3,72.5,41.5,37.4,2.2,6.96,2,95.2,77.9,6.83,Good
VTU83342,1,59.6,22.1,18.4,0.6,5.14,1,44.1,25.7,5.07,Poor
VTU62355,4,79.1,38.2,19.4,4.9,6.3,0,79.5,78.4,6.57,Good
VTU80457,3,61.7,20.2,9.8,0.0,4.67,6,43.7,36.6,5.23,Poor
VTU69641,1,92.4,47.2,29.6,5.0,6.54,0,75.2,66.8,8.54,Good
VTU94971,7,80.0,44.6,39.5,5.3,10.0,0,79.3,99.8,8.0,Excellent
VTU40684,6,90.9,38.3,35.0,4.3,7.89,0,69.6,71.5,7.42,Good
VTU89943,8,98.9,39.0,37.5,8.9,7.02,0,80.9,70.7,7.8,Excellent
VTU95210,2,71.9,38.2,32.4,6.5,8.13,0,93.2,85.0,8.34,Excellent
VTU73717,2,53.4,20.6,18.0,1.2,2.57,5,46.6,23.6,4.54,Poor
VTU04930,3,63.6,37.1,18.0,2.8,7.1,0,72.9,47.9,5.81,Average
VTU09168,6,55.5,29.7,26.2,2.6,5.77,3,90.0,49.5,6.47,Average
VTU41747,2,92.5,28.2,33.4,5.6,6.81,1,83.0,70.7,7.83,Good
VTU80892,5,35.4,15.9,14.2,0.9,3.75,4,60.0,6.5,4.53,Poor
VTU99308,1,91.1,50.0,36.1,5.0,9.35,0,87.8,93.6,9.29,Excellent
VTU61155,4,84.5,24.9,45.2,3.6,7.17,0,89.6,65.1,7.25,Good
VTU92415,3,78.8,46.8,33.0,8.1,8.81,0,72.3,69.0,8.34,Excellent
VTU01125,1,80.5,17.4,24.1,2.7,7.5,1,61.2,68.0,5.39,Average
VTU30998,5,64.0,27.9,27.8,1.9,6.55,1,67.2,39.0,7.14,Average
VTU74264,4,39.6,25.0,25.0,1.2,2.79,4,45.9,40.2,5.39,Poor
VTU41163,6,83.1,34.5,30.2,3.2,5.88,1,74.1,64.3,7.3,Good
VTU79801,1,38.1,22.7,10.8,1.2,4.15,2,36.9,25.2,4.62,Poor
VTU77857,4,50.4,24.8,24.4,1.3,4.69,2,54.6,25.6,5.71,Poor
VTU34457,8,61.2,27.8,27.5,2.9,6.0,1,52.5,38.3,6.83,Average
VTU48496,2,77.6,40.3,21.4,4.6,7.18,1,79.4,76.2,7.09,Good
VTU18447,3,73.7,29.9,13.7,2.7,5.78,2,60.4,51.8,6.55,Average
VTU63439,3,77.1,43.0,37.9,5.6,7.11,0,82.7,77.1,6.82,Good
VTU71864,7,45.8,11.1,12.5,1.4,4.35,2,51.6,19.5,3.87,Poor
VTU38192,6,75.1,40.3,29.5,1.7,5.5,0,68.5,75.2,7.93,Good
VTU37737,1,52.1,18.9,26.7,2.5,6.53,0,47.7,40.6,6.23,Average
VTU69738,2,74.2,35.6,37.9,2.5,6.49,0,58.6,44.9,7.02,Good
VTU69439,4,75.7,27.7,39.8,1.2,7.38,0,62.5,63.8,6.96,Good
VTU07246,6,59.0,27.7,23.1,2.9,5.83,3,56.9,57.2,6.49,Average
VTU00623,1,82.9,23.6,15.2,0.8,4.89,1,77.1,30.4,5.73,Average
VTU20516,8,65.6,21.1,13.3,3.6,6.2,1,72.5,45.4,5.43,Average
VTU33905,1,48.3,19.0,25.5,1.3,6.74,0,85.4,37.9,6.46,Average
VTU13593,1,50.1,24.9,17.6,4.3,6.5,0,65.3,48.4,5.12,Average
VTU18292,6,65.0,28.9,34.0,1.5,6.43,0,68.3,70.1,6.16,Average
VTU55985,6,90.7,31.4,18.4,5.0,7.36,0,61.2,55.5,6.23,Good
VTU58371,4,70.6,38.1,34.7,4.1,8.8,0,74.6,62.6,7.83,Good
VTU73104,1,60.5,15.0,19.3,1.6,5.58,4,44.3,41.8,4.79,Poor
VTU57375,2,64.1,28.5,32.4,2.6,6.36,1,73.4,67.7,7.59,Good
VTU65850,4,74.7,31.9,30.7,7.1,7.22,0,65.4,67.6,6.97,Good
VTU53854,8,86.1,32.3,31.3,2.9,7.63,0,76.4,56.5,8.7,Good
VTU20531,5,64.5,39.4,20.7,5.9,7.3,5,59.0,48.8,5.66,Average
VTU79917,7,48.1,20.2,13.9,2.7,4.46,0,53.6,36.6,4.87,Poor
VTU14130,5,46.2,30.4,24.7,4.4,6.1,0,68.3,56.7,5.43,Average
VTU37167,6,68.9,24.0,42.0,3.8,6.89,3,74.2,41.3,6.23,Average
VTU18544,3,50.9,30.8,28.1,4.3,4.8,0,57.3,44.3,6.69,Average
VTU57847,8,72.5,28.8,21.4,2.6,7.94,0,85.8,84.2,7.17,Good
VTU76451,5,44.1,25.5,12.0,1.4,6.03,2,67.0,23.0,3.59,Poor
VTU02856,8,60.1,17.3,20.9,3.5,5.58,1,63.0,64.8,6.02,Average
VTU45396,4,83.6,31.9,39.8,1.6,6.94,1,76.4,57.1,6.09,Good
VTU71281,5,53.8,23.7,4.5,1.9,4.25,3,60.2,22.4,4.01,Poor
VTU42628,7,64.1,41.4,35.5,6.0,7.67,0,83.4,82.9,7.66,Good
VTU20152,8,48.5,28.5,25.3,5.3,5.13,5,67.6,71.6,6.15,Average
VTU12382,4,87.6,23.5,25.0,4.2,5.18,2,84.0,50.7,5.57,Average
VTU15857,1,59.6,29.3,19.6,4.8,6.98,1,71.0,43.3,5.83,Average
VTU50380,2,78.3,33.4,31.9,4.2,6.94,1,72.6,72.5,6.13,Good
VTU99393,5,99.7,39.4,31.8,3.1,8.1,2,88.2,100.0,7.5,Excellent
VTU74167,7,55.6,9.3,15.5,1.1,4.4,1,71.4,21.5,3.97,Poor
VTU40823,4,71.4,29.9,36.0,3.5,7.26,0,84.6,75.8,6.15,Good
VTU94043,2,79.5,48.7,41.3,4.6,8.18,0,85.3,80.1,8.44,Excellent
VTU96082,3,96.2,42.6,50.0,6.6,8.53,0,88.3,84.5,9.98,Excellent
VTU78333,1,39.7,26.9,6.6,3.2,4.82,0,56.7,33.0,5.03,Poor
VTU20458,4,55.3,23.8,11.9,2.5,6.07,4,73.6,22.9,5.39,Average
VTU62775,7,52.2,28.9,27.0,4.6,6.95,0,70.7,67.8,7.03,Good
VTU18215,6,38.0,31.2,27.7,2.5,6.23,2,64.9,59.8,5.49,Average
VTU79172,6,24.1,19.0,13.1,1.1,4.58,4,49.8,43.5,3.88,Poor
VTU31637,1,69.8,17.8,29.9,3.4,5.34,0,80.6,50.9,5.36,Average
VTU73712,8,51.3,18.5,10.3,2.6,4.29,6,63.9,18.3,3.78,Poor
VTU74720,5,40.6,16.7,22.2,2.8,3.27,1,46.8,40.6,4.65,Poor
VTU63114,2,58.9,28.5,34.7,4.1,7.28,2,76.3,63.8,8.1,Good
VTU22938,7,62.4,22.2,18.3,2.3,5.65,1,65.9,50.3,5.01,Average
VTU61119,3,69.5,42.5,40.4,3.7,7.1,0,75.3,65.9,6.65,Good
VTU72300,8,58.0,9.4,15.1,2.0,3.65,3,55.4,25.6,5.58,Poor
VTU23480,8,78.0,15.5,31.5,3.5,5.76,0,58.7,61.8,5.42,Average
VTU62005,1,78.6,32.3,34.5,5.5,7.78,2,74.2,58.8,7.02,Good
VTU82178,3,55.0,23.5,16.3,2.9,3.8,0,72.0,44.3,3.35,Poor
VTU12160,6,66.6,25.7,18.0,1.7,5.39,0,69.6,41.4,5.78,Average
VTU05857,7,43.9,23.8,19.0,4.4,6.14,0,63.9,63.6,6.79,Average
VTU10825,1,54.4,26.9,32.5,3.4,5.63,0,61.8,44.0,6.02,Average
VTU40610,7,71.3,27.1,31.8,3.4,6.36,0,77.8,59.6,7.74,Good
VTU72353,1,48.9,9.8,18.7,1.6,4.02,4,65.3,24.8,5.73,Poor
VTU30614,5,61.2,23.3,19.4,1.1,5.25,0,61.5,25.9,6.19,Average
VTU99048,8,92.8,39.8,33.4,10.5,7.98,1,83.3,80.0,9.42,Excellent
VTU00603,7,73.3,25.5,23.2,3.5,5.3,4,62.9,45.4,5.52,Average
VTU50960,7,77.5,20.7,31.4,5.5,8.03,0,97.0,78.8,7.57,Good
VTU02335,8,73.5,16.6,21.6,1.9,4.2,4,63.0,33.8,5.73,Average
VTU23824,6,60.2,31.6,23.1,2.0,7.41,1,49.3,66.0,5.14,Average
VTU85344,6,57.8,10.8,16.3,0.0,5.15,4,74.0,38.5,4.35,Poor
VTU30902,2,62.2,35.3,27.8,5.6,4.98,1,61.4,55.4,5.96,Average
VTU58620,5,78.8,40.8,42.9,5.8,7.82,0,80.5,65.2,7.23,Good
VTU96244,1,92.4,48.6,43.8,7.0,8.0,0,80.7,66.5,7.5,Excellent
VTU14852,8,48.8,17.3,22.0,2.1,4.2,1,61.1,34.2,6.25,Average
VTU52929,8,82.6,44.6,33.1,5.1,6.68,0,67.8,79.8,7.17,Good
VTU77084,6,53.9,26.2,12.4,2.0,5.42,2,74.3,40.8,4.42,Poor
VTU54604,1,87.6,32.6,24.2,5.6,5.92,2,89.1,47.8,6.01,Good
VTU07629,6,49.7,25.9,19.9,2.9,5.98,0,48.1,55.7,5.62,Average
VTU51145,6,86.5,43.9,36.1,7.8,7.45,0,91.6,55.6,7.98,Good
VTU94943,1,65.2,42.9,46.5,8.8,6.99,1,100.0,79.6,8.46,Excellent
VTU06994,4,75.2,31.8,28.4,2.8,6.18,2,57.4,70.3,5.92,Average
VTU57860,4,84.4,35.3,33.1,5.3,7.35,0,73.5,65.6,7.38,Good
VTU75959,3,52.3,22.6,19.9,3.2,6.15,4,52.5,38.2,4.15,Poor
VTU69893,4,68.4,33.2,38.8,5.2,6.05,1,84.8,45.5,7.79,Good
VTU74022,4,57.8,10.6,19.0,2.4,5.84,1,65.9,27.7,4.61,Poor
VTU86492,7,57.5,22.0,11.7,1.4,4.57,0,69.7,37.5,3.76,Poor
VTU17738,4,68.1,27.9,27.7,4.1,6.59,4,61.2,42.9,5.65,Average
VTU02819,8,68.7,27.2,17.9,2.0,6.7,2,82.9,56.2,6.51,Average
VTU62751,4,96.3,37.2,23.7,4.7,7.37,2,79.3,79.2,7.14,Good
VTU68708,8,88.3,37.8,38.0,5.2,7.45,0,60.0,55.2,6.6,Good
VTU52268,4,79.7,33.4,29.0,1.2,6.34,0,70.4,95.0,6.99,Good
VTU68373,5,59.7,40.0,27.3,4.4,7.61,1,83.5,78.3,7.85,Good
VTU32029,1,61.9,29.3,16.9,3.3,6.86,1,53.3,58.5,5.47,Average
VTU27486,5,60.7,19.6,25.4,1.4,5.09,1,63.7,45.9,6.71,Average
VTU53839,8,76.2,27.3,30.8,4.1,8.05,1,73.2,84.9,8.68,Good
VTU82687,7,35.8,8.6,20.2,1.2,4.33,4,51.7,17.1,4.29,Poor
VTU86212,4,62.2,25.7,23.2,4.7,4.79,6,62.5,2.4,4.68,Poor
VTU34373,6,53.5,25.4,26.1,4.8,4.95,0,65.2,32.1,5.26,Average
VTU00108,3,66.7,18.6,22.4,3.9,4.96,0,66.1,64.1,5.83,Average
VTU93061,4,77.6,39.2,50.0,6.4,8.91,0,87.1,84.1,8.05,Excellent
VTU50710,5,80.2,39.7,24.3,5.4,7.26,3,75.1,70.6,6.87,Good
VTU49099,8,69.1,28.7,41.2,1.2,6.19,1,63.2,68.1,8.2,Good
VTU37405,3,58.5,39.5,17.9,3.6,5.43,1,48.5,73.1,5.76,Average
VTU06157,3,63.5,20.9,27.4,3.7,6.18,1,58.7,30.9,5.8,Average
VTU64901,2,70.4,37.9,40.7,7.5,8.46,0,65.9,63.9,6.95,Good
VTU50543,5,80.5,43.8,18.4,5.6,6.84,0,68.4,89.3,8.08,Good
VTU06536,1,72.8,21.8,27.2,4.4,5.18,0,57.5,61.7,6.3,Average
VTU94095,6,76.4,38.9,36.5,5.0,9.0,0,92.0,93.8,8.41,Excellent
VTU70828,8,53.5,19.0,9.3,3.3,4.74,2,38.6,30.3,5.47,Poor
VTU13684,5,73.2,27.3,21.7,4.3,6.95,0,60.2,54.7,5.56,Average
VTU98848,5,89.7,38.9,43.8,8.2,9.16,0,81.9,84.7,8.46,Excellent
VTU25431,2,63.5,29.6,27.6,4.2,5.49,4,58.0,60.0,6.74,Average
VTU14721,1,73.3,27.6,36.3,1.1,5.38,0,67.3,26.9,6.02,Average
VTU47540,6,65.1,37.2,25.6,6.4,7.45,0,65.7,51.9,8.11,Good
VTU79378,7,43.5,19.2,10.3,1.8,3.87,0,37.9,26.9,4.61,Poor
VTU99938,7,78.8,44.5,32.2,9.1,9.96,0,85.0,76.2,9.07,Excellent
VTU47449,4,81.6,32.5,27.0,6.6,7.24,0,76.1,52.0,6.76,Good
VTU98640,1,88.1,34.3,38.3,7.8,8.67,0,84.3,88.7,9.32,Excellent
VTU59814,8,78.4,32.3,20.3,5.3,7.16,1,68.2,68.6,7.2,Good
VTU47815,7,65.5,33.7,34.8,5.5,7.36,1,84.7,62.5,8.37,Good
VTU82320,7,64.7,17.8,14.5,1.6,5.08,4,56.7,27.9,4.6,Poor
VTU64734,8,81.6,23.4,38.3,5.7,8.49,0,68.5,65.6,7.11,Good
VTU05144,8,61.1,21.0,34.1,5.7,5.71,1,73.0,39.0,5.58,Average
VTU94773,1,67.7,45.2,37.3,6.7,6.8,0,92.1,80.8,9.95,Excellent
VTU21427,6,65.7,25.4,18.3,4.8,6.55,3,52.4,51.6,6.21,Average
VTU93589,3,82.0,45.5,41.1,3.5,9.71,1,65.4,81.8,8.8,Excellent
VTU70613,3,51.0,21.7,13.9,2.5,4.84,8,63.1,46.6,3.82,Poor
VTU71272,8,54.4,17.9,26.2,0.7,4.44,3,45.0,44.4,4.96,Poor
VTU84752,2,56.1,15.7,16.8,1.4,4.74,1,51.1,13.9,4.19,Poor
VTU68754,6,78.2,33.8,28.1,2.3,5.84,0,86.8,77.4,7.77,Good
VTU44954,6,75.7,29.7,15.7,6.3,7.82,1,82.6,60.6,6.91,Good
VTU69523,6,73.8,30.4,34.0,3.9,8.14,0,62.3,68.6,7.56,Good
VTU25680,7,72.2,26.8,27.7,2.4,5.93,0,57.2,26.8,6.96,Average
VTU06483,5,56.6,21.0,27.6,0.6,5.49,2,48.4,54.1,6.46,Average
VTU44439,5,68.0,32.5,34.1,6.6,7.77,0,61.5,47.3,8.04,Good
VTU07709,6,58.1,34.5,19.5,1.2,4.89,2,57.5,40.3,6.78,Average
VTU43091,5,69.9,21.9,32.2,6.4,6.92,0,89.9,65.0,6.52,Good
VTU26403,6,79.6,15.3,28.5,4.6,6.35,4,70.5,65.1,5.92,Average
VTU06592,5,53.8,19.6,19.4,4.2,6.09,2,64.9,45.3,5.65,Average
VTU15190,8,65.0,22.0,18.9,1.7,6.53,1,67.7,61.9,6.55,Average
VTU46349,2,79.8,24.1,33.8,4.2,7.16,3,81.3,63.4,7.59,Good
VTU37113,6,67.7,25.3,24.0,4.0,4.99,0,70.2,48.4,6.34,Average
VTU00250,8,68.8,25.7,20.4,6.5,5.92,0,79.2,43.6,5.43,Average
VTU50471,1,86.7,39.6,45.1,2.0,7.93,0,85.1,63.1,7.59,Good
VTU25282,6,58.8,30.9,24.2,2.5,6.39,1,68.8,33.6,7.1,Average
VTU08715,4,75.5,31.0,30.6,1.3,5.72,1,61.5,60.6,5.85,Average
VTU72344,8,59.4,16.9,19.1,3.5,3.07,2,65.9,30.4,4.06,Poor
VTU29297,7,49.5,27.4,26.9,3.3,5.97,1,80.4,62.4,4.86,Average
VTU61138,1,80.7,28.8,34.9,6.0,6.92,0,75.2,71.5,8.7,Good
VTU61599,8,84.1,37.7,29.7,2.9,7.68,0,77.9,82.3,7.75,Good
VTU04461,7,76.3,23.7,18.1,5.7,5.84,0,61.7,85.0,6.5,Average
VTU70505,1,49.3,13.1,25.1,2.7,4.02,6,49.5,16.2,3.88,Poor
VTU93437,8,99.5,37.2,43.1,9.0,7.97,0,86.5,69.0,8.56,Excellent
VTU87023,1,57.6,25.4,20.5,1.6,4.16,5,49.7,40.9,4.23,Poor
VTU59525,1,72.7,39.2,35.4,5.5,7.19,0,75.4,52.2,7.1,Good
VTU45673,8,72.6,31.8,27.5,6.1,6.71,2,69.4,52.9,7.64,Good
VTU63152,5,81.0,38.2,30.2,1.8,8.06,2,78.0,75.9,7.41,Good
VTU93854,3,89.0,49.7,37.3,8.4,8.39,0,96.2,92.4,8.9,Excellent
VTU50915,7,75.9,41.0,20.0,5.6,6.39,0,76.2,53.4,7.42,Good
VTU36869,2,69.7,30.1,25.9,2.8,5.41,2,62.0,29.2,5.57,Average
VTU02112,7,63.5,33.0,33.4,3.0,6.64,1,60.4,66.6,6.51,Average
VTU73678,7,48.6,25.1,14.4,4.0,3.13,0,40.2,38.4,4.15,Poor
VTU85354,1,44.2,19.6,30.7,2.0,4.73,0,43.3,31.3,4.25,Poor
VTU26044,2,89.8,16.4,10.8,2.8,5.88,0,59.8,54.5,4.8,Average
VTU43732,2,78.8,39.0,27.3,2.4,6.99,0,78.4,38.3,7.93,Good
VTU50968,2,88.3,39.2,32.4,3.5,7.26,0,81.3,57.1,7.76,Good
VTU09104,6,78.1,30.1,18.3,4.0,5.43,4,67.5,31.2,5.41,Average
VTU12947,2,72.8,34.9,17.4,2.7,5.89,1,71.1,47.9,4.85,Average
VTU12379,8,69.3,30.7,31.6,3.2,5.52,4,60.2,47.3,6.63,Average
VTU92517,8,88.8,47.1,37.6,8.9,9.65,0,98.2,78.2,8.96,Excellent
VTU64707,3,66.0,43.1,24.3,4.2,5.95,0,71.8,57.0,7.09,Good
VTU44546,2,76.1,34.0,26.3,1.8,6.82,0,87.1,59.1,7.47,Good
VTU83812,4,56.9,20.0,17.7,0.9,5.85,1,58.0,8.5,4.27,Poor
VTU33222,6,62.8,39.7,25.9,0.6,5.67,4,52.7,51.7,6.46,Average
VTU15434,3,66.1,26.4,26.5,4.5,6.69,0,62.7,47.3,6.34,Average
VTU56838,4,80.2,37.3,22.7,3.9,8.03,0,97.0,88.1,8.37,Good
VTU36010,6,54.3,18.8,28.5,2.3,5.0,3,82.8,63.4,5.03,Average
VTU26004,7,66.4,31.8,31.3,1.7,6.21,4,57.0,60.2,5.56,Average
VTU45051,8,52.0,35.4,27.8,5.1,7.53,2,74.3,68.4,7.1,Good
VTU27153,4,59.9,25.9,22.8,4.7,5.47,0,71.5,49.5,6.06,Average
VTU32285,2,70.5,29.7,23.6,4.6,5.85,2,79.9,40.1,5.89,Average
VTU22918,1,64.4,15.1,20.2,4.0,6.4,3,86.2,58.2,6.12,Average
VTU02669,5,70.2,22.1,17.8,4.8,5.91,0,65.8,41.5,5.77,Average
VTU40303,4,72.3,27.7,29.2,6.0,8.05,0,84.9,45.8,6.57,Good
VTU07955,8,77.8,40.4,20.0,3.2,6.67,1,69.4,45.1,5.93,Average
VTU97262,3,85.9,27.0,44.7,8.8,8.02,2,90.0,57.1,8.13,Excellent
VTU17397,3,65.4,20.3,27.1,3.1,4.97,0,79.1,48.9,5.52,Average
VTU21900,8,63.5,21.7,27.2,1.4,5.9,1,75.0,64.9,6.56,Average
VTU14493,3,58.3,29.0,15.0,5.7,5.22,0,61.4,52.3,6.85,Average
VTU53579,4,77.5,43.6,23.3,3.4,6.69,0,66.7,83.9,6.31,Good
